root_form,form_name,filed_at,reporting_for,entity_name,ticker,company_cik,company_cik_trimmed,place_of_business,incorporated_location,file_num,film_num,file_num_search_url,filing_details_url,filing_document_url
DEF 14A,Proxy statement,2024-03-29,2024-05-01,National Bank Holdings Corp,NBHC,0001475841,1475841,"Greenwood Village, Colorado",Delaware,001-35654,24802207,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35654&action=getcompany,https://www.sec.gov/Archives/edgar/data/1475841/000155837024004334/0001558370-24-004334-index.html,https://www.sec.gov/Archives/edgar/data/1475841/000155837024004334/nbhc-20240501xdef14a.htm
PRE 14A,Proxy statement (preliminary),2024-03-28,2024-05-22,MARATHON OIL CORP,MRO,0000101778,101778,"Houston, Texas",Delaware,001-05153,24799964,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-05153&action=getcompany,https://www.sec.gov/Archives/edgar/data/101778/000010177824000071/0000101778-24-000071-index.html,https://www.sec.gov/Archives/edgar/data/101778/000010177824000071/mro-20240328.htm
PRE 14C,Information statement (preliminary),2024-02-22,2024-02-07,Cell MedX Corp.,CMXC,0001493712,1493712,"Vancouver, British Columbia, Canada",Nevada,000-54500,24665511,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-54500&action=getcompany,https://www.sec.gov/Archives/edgar/data/1493712/000139390524000052/0001393905-24-000052-index.html,https://www.sec.gov/Archives/edgar/data/1493712/000139390524000052/cmxc_pre14c.htm
DEF 14A,Proxy statement,2024-03-15,2024-04-25,REPUBLIC BANCORP INC /KY/,RBCAA,0000921557,921557,"Louisville, Kentucky",Kentucky,000-24649,24752360,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-24649&action=getcompany,https://www.sec.gov/Archives/edgar/data/921557/000155837024003288/0001558370-24-003288-index.html,https://www.sec.gov/Archives/edgar/data/921557/000155837024003288/rbcaa-20240425xdef14a.htm
DEF 14A,Proxy statement,2024-04-02,2024-04-02,QuidelOrtho Corp,QDEL,0001906324,1906324,"San Diego, California",[],001-41409,24814414,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-41409&action=getcompany,https://www.sec.gov/Archives/edgar/data/1906324/000190632424000018/0001906324-24-000018-index.html,https://www.sec.gov/Archives/edgar/data/1906324/000190632424000018/qdel-20240402.htm
DEF 14A,Proxy statement,2024-04-10,2024-05-22,MARATHON OIL CORP,MRO,0000101778,101778,"Houston, Texas",Delaware,001-05153,24835980,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-05153&action=getcompany,https://www.sec.gov/Archives/edgar/data/101778/000010177824000082/0000101778-24-000082-index.html,https://www.sec.gov/Archives/edgar/data/101778/000010177824000082/mro-20240405.htm
DEF 14A,Proxy statement,2024-04-22,2024-05-23,"INSTRUCTURE HOLDINGS, INC.",INST,0001841804,1841804,"Salt Lake City, Utah",Delaware,001-40647,24861452,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-40647&action=getcompany,https://www.sec.gov/Archives/edgar/data/1841804/000095017024046440/0000950170-24-046440-index.html,https://www.sec.gov/Archives/edgar/data/1841804/000095017024046440/inst-20240422.htm
PREC14A,Proxy statement (preliminary),2024-03-28,,"['SILVERBOW RESOURCES, INC.', 'SILVERBOW RESOURCES, INC.']","['SBOW', 'SBOW']","['0000351817', '0000351817']","['351817', '351817']","['Houston, Texas', 'Houston, Texas']","['Delaware', 'Delaware']",001-08754,24793626,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-08754&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/351817/000035181724000058/0000351817-24-000058-index.html', 'https://www.sec.gov/Archives/edgar/data/351817/000035181724000058/0000351817-24-000058-index.html']","['https://www.sec.gov/Archives/edgar/data/351817/000035181724000058/sbow-20240328.htm', 'https://www.sec.gov/Archives/edgar/data/351817/000035181724000058/sbow-20240328.htm']"
DEF 14A,Proxy statement,2024-04-12,2024-05-29,Garrett Motion Inc.,GTX,0001735707,1735707,"Rolle, Switzerland",Delaware,001-38636,24840021,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38636&action=getcompany,https://www.sec.gov/Archives/edgar/data/1735707/000114036124019516/0001140361-24-019516-index.html,https://www.sec.gov/Archives/edgar/data/1735707/000114036124019516/ny20018134x2_def14a.htm
DEFC14A,Proxy statement,2024-04-09,,"['SILVERBOW RESOURCES, INC.', 'SILVERBOW RESOURCES, INC.']","['SBOW', 'SBOW']","['0000351817', '0000351817']","['351817', '351817']","['Houston, Texas', 'Houston, Texas']","['Delaware', 'Delaware']",001-08754,24831163,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-08754&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/351817/000035181724000071/0000351817-24-000071-index.html', 'https://www.sec.gov/Archives/edgar/data/351817/000035181724000071/0000351817-24-000071-index.html']","['https://www.sec.gov/Archives/edgar/data/351817/000035181724000071/sbow-20240408.htm', 'https://www.sec.gov/Archives/edgar/data/351817/000035181724000071/sbow-20240408.htm']"
8-K,Current report,2024-04-17,2024-04-11,OPGEN INC,OPGN,0001293818,1293818,"Rockville, Maryland",Delaware,001-37367,24849056,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-37367&action=getcompany,https://www.sec.gov/Archives/edgar/data/1293818/000182912624002584/0001829126-24-002584-index.html,https://www.sec.gov/Archives/edgar/data/1293818/000182912624002584/opgen_ex10-1.htm
PRE 14A,Proxy statement (preliminary),2024-03-29,2024-05-29,Garrett Motion Inc.,GTX,0001735707,1735707,"Rolle, Switzerland",Delaware,001-38636,24804479,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-38636&action=getcompany,https://www.sec.gov/Archives/edgar/data/1735707/000114036124016608/0001140361-24-016608-index.html,https://www.sec.gov/Archives/edgar/data/1735707/000114036124016608/ny20018134x1_pre14a.htm
SC 13E3,Going private transaction,2024-06-06,,"['Cardinal Ethanol LLC', 'Cardinal Ethanol LLC']","['CRDE', 'CRDE']","['0001352081', '0001352081']","['1352081', '1352081']","['Union City, Indiana', 'Union City, Indiana']","['Indiana', 'Indiana']",005-87686,241024480,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=005-87686&action=getcompany,"['https://www.sec.gov/Archives/edgar/data/1352081/000135208124000042/0001352081-24-000042-index.html', 'https://www.sec.gov/Archives/edgar/data/1352081/000135208124000042/0001352081-24-000042-index.html']","['https://www.sec.gov/Archives/edgar/data/1352081/000135208124000042/schedule13e-3initialfiling.htm', 'https://www.sec.gov/Archives/edgar/data/1352081/000135208124000042/schedule13e-3initialfiling.htm']"
DEF 14A,Proxy statement,2024-04-19,2024-06-03,SL GREEN REALTY CORP,"SLG, SLG-PI",0001040971,1040971,"New York, New York",Maryland,001-13199,24858420,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-13199&action=getcompany,https://www.sec.gov/Archives/edgar/data/1040971/000110465924049497/0001104659-24-049497-index.html,https://www.sec.gov/Archives/edgar/data/1040971/000110465924049497/tm243073d3_def14a.htm
DEF 14A,Proxy statement,2024-06-14,2024-07-25,"POWER SOLUTIONS INTERNATIONAL, INC.",PSIX,0001137091,1137091,"Wood Dale, Illinois",Illinois,001-35944,241045347,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35944&action=getcompany,https://www.sec.gov/Archives/edgar/data/1137091/000119312524161667/0001193125-24-161667-index.html,https://www.sec.gov/Archives/edgar/data/1137091/000119312524161667/d794894ddef14a.htm
8-K,Current report,2024-01-03,2023-12-29,INNOVATIVE FOOD HOLDINGS INC,IVFH,0000312257,312257,"Bonita Springs, Florida",Florida,000-09376,24506875,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-09376&action=getcompany,https://www.sec.gov/Archives/edgar/data/312257/000118518524000018/0001185185-24-000018-index.html,https://www.sec.gov/Archives/edgar/data/312257/000118518524000018/ex_611646.htm
DEF 14A,Proxy statement,2024-04-19,2024-06-03,Acushnet Holdings Corp.,GOLF,0001672013,1672013,"Fairhaven, Massachusetts",Delaware,001-37935,24857831,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-37935&action=getcompany,https://www.sec.gov/Archives/edgar/data/1672013/000167201324000017/0001672013-24-000017-index.html,https://www.sec.gov/Archives/edgar/data/1672013/000167201324000017/golf-20240419.htm
10-K,Annual report,2024-04-29,2023-12-31,Grindr Inc.,"GRND, GRND-WT",0001820144,1820144,"West Hollywood, California",New York,001-39714,[],https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39714&action=getcompany,https://www.sec.gov/Archives/edgar/data/1820144/000182014424000017/0001820144-24-000017-index.html,https://www.sec.gov/Archives/edgar/data/1820144/000182014424000017/grnd-20231231.htm
DEF 14A,Proxy statement,2024-04-22,2024-04-18,CBL & ASSOCIATES PROPERTIES INC,CBL,0000910612,910612,"Chattanooga, Tennessee",Delaware,001-12494,24859681,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-12494&action=getcompany,https://www.sec.gov/Archives/edgar/data/910612/000095017024046205/0000950170-24-046205-index.html,https://www.sec.gov/Archives/edgar/data/910612/000095017024046205/cbl-20240418.htm
6-K,Current report,2024-03-28,2024-03-28,VERMILION ENERGY INC.,VET,0001293135,1293135,"Calgary, Alberta, Canada","Alberta, Canada",001-35829,24795233,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35829&action=getcompany,https://www.sec.gov/Archives/edgar/data/1293135/000127956924000349/0001279569-24-000349-index.html,https://www.sec.gov/Archives/edgar/data/1293135/000127956924000349/ex991.htm
DEF 14A,Proxy statement,2024-03-20,2024-05-07,"OIL STATES INTERNATIONAL, INC",OIS,0001121484,1121484,"Houston, Texas",Delaware,001-16337,24767891,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-16337&action=getcompany,https://www.sec.gov/Archives/edgar/data/1121484/000112148424000025/0001121484-24-000025-index.html,https://www.sec.gov/Archives/edgar/data/1121484/000112148424000025/ois-20240319.htm
6-K,Current report,2024-03-07,2024-03-07,ASTRAZENECA PLC,"AZN, AZNCF",0000901832,901832,"Cambridge, United Kingdom",United Kingdom,001-11960,24728065,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-11960&action=getcompany,https://www.sec.gov/Archives/edgar/data/901832/000110465924031683/0001104659-24-031683-index.html,https://www.sec.gov/Archives/edgar/data/901832/000110465924031683/tm247874d1_6k.htm
S-4,Registration statement - business combination,2024-01-29,,"Homology Medicines, Inc.",FIXX,0001661998,1661998,"Bedford, Massachusetts",Delaware,333-276093,24569814,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-276093&action=getcompany,https://www.sec.gov/Archives/edgar/data/1661998/000119312524017025/0001193125-24-017025-index.html,https://www.sec.gov/Archives/edgar/data/1661998/000119312524017025/d938280dex1061.htm
6-K,Current report,2024-06-03,2024-04-05,Profound Medical Corp.,PROF,0001628808,1628808,"Mississauga, Ontario, Canada","Ontario, Canada",001-39032,241014080,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39032&action=getcompany,https://www.sec.gov/Archives/edgar/data/1628808/000117184324003241/0001171843-24-003241-index.html,https://www.sec.gov/Archives/edgar/data/1628808/000117184324003241/exh_991.htm
6-K,Current report,2024-03-22,2024-03-22,MANULIFE FINANCIAL CORP,"MFC, MNLCF, MNQFF, MNUFF",0001086888,1086888,"Toronto, Ontario, Canada",[],001-14942,24773133,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-14942&action=getcompany,https://www.sec.gov/Archives/edgar/data/1086888/000119312524074587/0001193125-24-074587-index.html,https://www.sec.gov/Archives/edgar/data/1086888/000119312524074587/d627778dex993.htm
S-1,Registration statement,2024-03-04,,Fashionista Distributor Holdings Inc.,,0002004256,2004256,"Taipei City, Taiwan, Province of China",Nevada,333-277616,24712545,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-277616&action=getcompany,https://www.sec.gov/Archives/edgar/data/2004256/000173112224000333/0001731122-24-000333-index.html,https://www.sec.gov/Archives/edgar/data/2004256/000173112224000333/e5457_ex10-3.htm
10-Q,Quarterly report,2024-02-22,2023-12-31,"Awaysis Capital, Inc.",AWCA,0001021917,1021917,"Miramar, Florida",Delaware,000-21477,24664680,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-21477&action=getcompany,https://www.sec.gov/Archives/edgar/data/1021917/000149315224007549/0001493152-24-007549-index.html,https://www.sec.gov/Archives/edgar/data/1021917/000149315224007549/ex3-4.htm
10-Q,Quarterly report,2024-07-25,2024-04-30,PEREGRINE INDUSTRIES INC,PGID,0001061164,1061164,"New York, New York",Florida,000-27511,241140752,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-27511&action=getcompany,https://www.sec.gov/Archives/edgar/data/1061164/000147793224004368/0001477932-24-004368-index.html,https://www.sec.gov/Archives/edgar/data/1061164/000147793224004368/pgid_10q.htm
DEF 14A,Proxy statement,2024-07-29,2024-03-31,"Bark, Inc.","BARK, BARK-WT",0001819574,1819574,"New York, New York",[],001-39691,241153157,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39691&action=getcompany,https://www.sec.gov/Archives/edgar/data/1819574/000181957424000032/0001819574-24-000032-index.html,https://www.sec.gov/Archives/edgar/data/1819574/000181957424000032/bark-20240729.htm
10-Q,Quarterly report,2024-05-07,2024-03-31,MONEYLION INC.,"ML, ML-WT",0001807846,1807846,"New York, New York",Delaware,001-39346,24919988,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-39346&action=getcompany,https://www.sec.gov/Archives/edgar/data/1807846/000095017024053998/0000950170-24-053998-index.html,https://www.sec.gov/Archives/edgar/data/1807846/000095017024053998/ml-ex10_1.htm
DEF 14A,Proxy statement,2024-04-10,2024-05-23,Taylor Morrison Home Corp,TMHC,0001562476,1562476,"Scottsdale, Arizona",Delaware,001-35873,24835794,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-35873&action=getcompany,https://www.sec.gov/Archives/edgar/data/1562476/000119312524091872/0001193125-24-091872-index.html,https://www.sec.gov/Archives/edgar/data/1562476/000119312524091872/d707856ddef14a.htm
6-K,Current report,2024-03-27,2024-03-27,CENOVUS ENERGY INC.,"CVE, CNVEF, CVE-WT",0001475260,147526,"Calgary, Alberta, Canada",[],001-34513,24791869,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34513&action=getcompany,https://www.sec.gov/Archives/edgar/data/147526/000119312524078958/0001193125-24-078958-index.html,https://www.sec.gov/Archives/edgar/data/147526/000119312524078958/d691700dex991.htm
10-Q,Quarterly report,2024-03-15,2024-01-31,PEREGRINE INDUSTRIES INC,PGID,0001061164,1061164,"New York, New York",Florida,000-27511,24753158,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-27511&action=getcompany,https://www.sec.gov/Archives/edgar/data/1061164/000147793224001239/0001477932-24-001239-index.html,https://www.sec.gov/Archives/edgar/data/1061164/000147793224001239/pgid_10q.htm
DEF 14A,Proxy statement,2024-03-29,2024-05-14,CARRIAGE SERVICES INC,CSV,0001016281,1016281,"Houston, Texas",Delaware,001-11961,24804029,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-11961&action=getcompany,https://www.sec.gov/Archives/edgar/data/1016281/000119312524082023/0001193125-24-082023-index.html,https://www.sec.gov/Archives/edgar/data/1016281/000119312524082023/d796605ddef14a.htm
PRE 14A,Proxy statement (preliminary),2024-03-06,2024-04-30,EXELON CORP,EXC,0001109357,1109357,"Chicago, Illinois",Pennsylvania,001-16169,24725932,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-16169&action=getcompany,https://www.sec.gov/Archives/edgar/data/1109357/000110935724000066/0001109357-24-000066-index.html,https://www.sec.gov/Archives/edgar/data/1109357/000110935724000066/exc-20240306.htm
DEF 14A,Proxy statement,2024-04-08,2024-05-23,ROYAL GOLD INC,RGLD,0000085535,85535,"Denver, Colorado",Delaware,001-13357,24830115,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-13357&action=getcompany,https://www.sec.gov/Archives/edgar/data/85535/000110465924044768/0001104659-24-044768-index.html,https://www.sec.gov/Archives/edgar/data/85535/000110465924044768/tm2328620d3_def14a.htm
S-1,Registration statement,2024-04-02,,"Awaysis Capital, Inc.",AWCA,0001021917,1021917,"Miramar, Florida",Delaware,333-275922,24815762,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=333-275922&action=getcompany,https://www.sec.gov/Archives/edgar/data/1021917/000149315224012864/0001493152-24-012864-index.html,https://www.sec.gov/Archives/edgar/data/1021917/000149315224012864/ex3-4.htm
6-K,Current report,2024-04-15,2024-04-15,FIRST MAJESTIC SILVER CORP,AG,0001308648,1308648,"Vancouver, British Columbia, Canada","British Columbia, Canada",001-34984,24844665,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34984&action=getcompany,https://www.sec.gov/Archives/edgar/data/1308648/000119312524096190/0001193125-24-096190-index.html,https://www.sec.gov/Archives/edgar/data/1308648/000119312524096190/d790431dex993.htm
8-K,Current report,2024-06-28,2024-06-24,TUCOWS INC /PA/,TCX,0000909494,909494,"Toronto, Ontario, Canada",Pennsylvania,001-32600,241081714,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-32600&action=getcompany,https://www.sec.gov/Archives/edgar/data/909494/000143774924021487/0001437749-24-021487-index.html,https://www.sec.gov/Archives/edgar/data/909494/000143774924021487/ex_693474.htm
DEF 14A,Proxy statement,2024-03-06,2024-04-18,SILICON LABORATORIES INC.,SLAB,0001038074,1038074,"Austin, Texas",Delaware,000-29823,24725877,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-29823&action=getcompany,https://www.sec.gov/Archives/edgar/data/1038074/000119312524060713/0001193125-24-060713-index.html,https://www.sec.gov/Archives/edgar/data/1038074/000119312524060713/d600485ddef14a.htm
DEF 14A,Proxy statement,2024-03-22,2024-05-03,Huron Consulting Group Inc.,HURN,0001289848,1289848,"Chicago, Illinois",Delaware,000-50976,24774727,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=000-50976&action=getcompany,https://www.sec.gov/Archives/edgar/data/1289848/000128984824000094/0001289848-24-000094-index.html,https://www.sec.gov/Archives/edgar/data/1289848/000128984824000094/hurn-20240322.htm
DEF 14A,Proxy statement,2024-04-02,2024-05-15,Chatham Lodging Trust,"CLDT, CLDT-PA",0001476045,1476045,"West Palm Beach, Florida",Maryland,001-34693,24814227,https://www.sec.gov/cgi-bin/browse-edgar/?filenum=001-34693&action=getcompany,https://www.sec.gov/Archives/edgar/data/1476045/000147604524000025/0001476045-24-000025-index.html,https://www.sec.gov/Archives/edgar/data/1476045/000147604524000025/cldt-20240401.htm
